序號,PCode,法規名稱,連結
1639,O0020067,使用中移動污染源排放空氣污染物不定期檢驗辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020067
1640,O0020068,固定污染源空氣污染物連續自動監測設施管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020068
1641,O0020069,鋼鐵業燒結工場戴奧辛管制及排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020069
1642,O0020070,鋼鐵業集塵灰高溫冶煉設施戴奧辛管制及排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020070
1643,O0020071,聚氨基甲酸酯塗布業揮發性有機物空氣污染管制及排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020071
1644,O0020072,固定污染源戴奧辛排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020072
1645,O0020073,光電材料及元件製造業空氣污染管制及排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020073
1646,O0020074,蒙特婁議定書列管化學物質管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020074
1647,O0020076,公私場所固定污染源空氣污染防制設備空氣污染防制費減免辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020076
1648,O0020077,膠帶製造業揮發性有機物空氣污染管制及排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020077
1649,O0020078,固定污染源逸散性粒狀污染物空氣污染防制設施管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020078
1650,O0020080,使用中機動車輛噪音妨害安寧檢舉辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020080
1651,O0020083,固定污染源空氣污染物實際削減量差額認可保留抵換及交易辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020083
1652,O0020086,汽車停車怠速管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020086
1653,O0020087,環境部提供空氣品質監測儀器校驗服務規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020087
1654,O0020094,西螺果菜市場電動蔬果運輸車補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020094
1655,O0020096,空氣污染物及噪音檢查人員證書費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020096
1656,O0020098,氣候變遷因應法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020098
1657,O0020100,一般廢棄物掩埋場降低溫室氣體排放獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020100
1658,O0020101,溫室氣體抵換專案管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020101
1659,O0020102,溫室氣體排放量盤查登錄及查驗管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020102
1660,O0020103,氣候變遷因應法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020103
1661,O0020104,溫室氣體認證機構及查驗機構管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020104
1662,O0020105,溫室氣體管理基金收支保管及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020105
1663,O0020106,空氣污染防制專責單位或專責人員設置及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020106
1664,O0020107,溫室氣體排放源符合效能標準獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020107
1665,O0020108,溫室氣體階段管制目標及管制方式作業準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020108
1666,O0020109,改造或汰換鍋爐補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020109
1667,O0020110,低碳產品獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020110
1668,O0020111,大型柴油車調修燃油控制系統或加裝空氣污染防制設備補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020111
1669,O0020112,大型柴油車汰舊換新補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020112
1670,O0020113,鍋爐空氣污染物排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020113
1671,O0020114,補助溫室氣體減量管理及氣候變遷調適研究發展計畫作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020114
1672,O0020115,氯乙烯及聚氯乙烯製造業空氣污染物管制及排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020115
1673,O0020116,換購大型柴油車貸款利息補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020116
1674,O0020117,公私場所違反空氣污染防制法行為揭弊者法律扶助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020117
1675,O0020118,違反空氣污染防制法義務所得利益核算及推估辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020118
1676,O0020119,建物及工業維護塗料揮發性有機物成分標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020119
1677,O0020120,空氣污染突發事故緊急應變措施計畫及警告通知作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020120
1678,O0020121,空氣品質監測站設置及監測準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020121
1679,O0020122,固定污染源管理資訊公開及工商機密審查辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020122
1680,O0020124,公私場所固定污染源燃料混燒比例成分及防制設施管制標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020124
1681,O0020125,空氣品質嚴重惡化採取緊急防制措施期間電業調整燃氣用量核可程序辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020125
1682,O0020126,三級防制區既存固定污染源應削減污染物排放量準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020126
1683,O0020127,餐飲業空氣污染防制設施管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020127
1684,O0020128,固定污染源有害空氣污染物排放標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020128
1685,O0020129,淘汰老舊機車換購電動機車溫室氣體減量獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020129
1686,O0020130,淘汰老舊機車補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020130
1687,O0020131,總量管制區空氣污染物抵換來源拍賣作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020131
1688,O0020132,毒性及關注化學物質災害懸浮微粒物質災害全民防救災教育表彰辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020132
1689,O0020133,老舊汽車汰舊換新溫室氣體減量獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020133
1690,O0020134,老舊車輛汰舊換新空氣污染物減量補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020134
1691,O0020135,汽油及替代清潔燃料引擎汽車排放空氣污染物檢驗站設置及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020135
1692,O0020136,溫室氣體排放量增量抵換管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020136
1693,O0020137,溫室氣體自願減量專案管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020137
1694,O0020138,溫室氣體減量額度交易拍賣及移轉管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020138
1695,O0020139,碳費收費辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020139
1696,O0020140,自主減量計畫管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020140
1697,O0020141,氫氟碳化物管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020141
1698,O0020142,自願性產品碳足跡核定標示及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020142
1699,O0020143,氣候變遷風險評估作業準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0020143
1700,O0030001,噪音管制法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030001
1701,O0030002,噪音管制法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030002
1702,O0030003,民用航空器噪音管制辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030003
1703,O0030004,民用航空器噪音管制標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030004
1704,O0030005,使用中機動車輛噪音管制辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030005
1705,O0030006,噪音管制標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030006
1706,O0030007,易發生噪音設施設置及操作許可辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030007
1707,O0030009,軍事機關及其所屬單位之場所工程設施及機動車輛航空器等裝備噪音管制辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030009
1708,O0030010,機場周圍地區航空噪音防制辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030010
1709,O0030012,機動車輛車型噪音審驗合格證明核發廢止及噪音抽驗檢驗處理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030012
1710,O0030013,機動車輛噪音管制標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030013
1711,O0030014,環境音量標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030014
1712,O0030015,機動車輛噪音驗證核可準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030015
1713,O0030016,噪音管制區劃定作業準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030016
1714,O0030017,噪音管制法規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030017
1715,O0030018,陸上運輸系統噪音管制標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030018
1716,O0030019,違反噪音管制法按日連續處罰執行準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0030019
1717,O0040001,水污染防治法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040001
1718,O0040002,水污染防治法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040002
1719,O0040004,放流水標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040004
1720,O0040005,地面水體分類及水質標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040005
1721,O0040010,飲用水管理條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040010
1722,O0040011,水污染防治各項許可申請收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040011
1723,O0040013,海洋放流管線放流水標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040013
1724,O0040014,飲用水連續供水固定設備使用及維護管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040014
1725,O0040016,飲用水管理條例施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040016
1726,O0040018,飲用水水源水質標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040018
1727,O0040019,飲用水水質標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040019
1728,O0040031,土壤處理標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040031
1729,O0040047,預鑄式建築物污水處理設施管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040047
1730,O0040049,事業或污水下水道系統排放廢（污）水緊急應變辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040049
1731,O0040050,飲用水水質處理藥劑申請公告作業準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040050
1732,O0040051,飲用水水源水質或淨水處理改善計畫審核準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040051
1733,O0040052,違反飲用水管理條例按日連續處罰執行準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040052
1734,O0040053,事業及污水下水道系統水污染防治費收費辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040053
1735,O0040054,水污染防治措施及檢測申報管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040054
1736,O0040055,水污染防治措施計畫及許可申請審查管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040055
1737,O0040056,違反水污染防治法罰鍰額度裁罰準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040056
1738,O0040063,水污染防治基金收支保管及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040063
1739,O0040064,水污染防治費中央與地方分配辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040064
1740,O0040065,違反水污染防治法按次處罰通知限期改善或補正執行準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040065
1741,O0040066,違反水污染防治法義務所得利益核算及推估辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040066
1742,O0040067,水體水質監測站設置及監測準則（104.12.16訂定）,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040067
1743,O0040069,廢（污）水處理專責人員違反水污染防治法罰鍰額度裁罰準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040069
1744,O0040070,廢（污）水處理專責單位或人員設置及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040070
1745,O0040071,苗栗縣通霄溪水區及水體分類標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0040071
1746,O0050001,廢棄物清理法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050001
1747,O0050005,事業廢棄物貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050005
1748,O0050014,一般廢棄物清除處理費徵收辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050014
1749,O0050016,事業廢棄物輸入輸出管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050016
1750,O0050022,鼓勵公民營機構興建營運垃圾焚化廠作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050022
1751,O0050023,有害事業廢棄物認定標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050023
1752,O0050024,一般廢棄物回收清除處理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050024
1753,O0050030,資源回收管理基金信託基金部分收支保管及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050030
1754,O0050033,資源回收管理基金非營業基金部分收支保管及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050033
1755,O0050034,經濟部事業廢棄物共同清除處理機構管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050034
1756,O0050036,廢棄物清理法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050036
1757,O0050039,公民營廢棄物清除處理機構許可管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050039
1758,O0050040,公民營廢棄物清除處理機構申請許可案件收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050040
1759,O0050041,廢棄物及剩餘土石方清除機具處理設施或設備扣留作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050041
1760,O0050043,違反廢棄物清理法按日連續處罰執行準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050043
1761,O0050045,事業廢棄物處理設施餘裕處理容量許可管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050045
1762,O0050047,依促進民間參與公共建設法設置之廢棄物清除處理設施管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050047
1763,O0050049,資源循環推動法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050049
1764,O0050050,指定公營事業設置廢棄物清除處理設施管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050050
1765,O0050051,應回收廢棄物回收處理業管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050051
1766,O0050052,營建事業廢棄物再利用管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050052
1767,O0050053,廢棄物清理專業技術人員管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050053
1768,O0050054,廢容器回收貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050054
1769,O0050056,廢照明光源回收貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050056
1770,O0050057,應回收廢棄物回收清除處理補貼申請審核管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050057
1771,O0050058,應回收廢棄物稽核認證作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050058
1772,O0050059,廢乾電池回收貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050059
1773,O0050060,廢輪胎回收貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050060
1774,O0050061,廢鉛蓄電池回收貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050061
1775,O0050062,應回收廢棄物責任業者管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050062
1776,O0050064,廢機動車輛回收貯存清除處理方法及設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050064
1777,O0050065,事業廢棄物清理計畫書審查費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050065
1778,O0050068,回收廢棄物變賣所得款項提撥比例及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050068
1779,O0050069,事業自行清除處理事業廢棄物許可管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050069
1780,O0050072,環境部再生資源再生利用管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050072
1781,O0050073,再生資源再使用管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050073
1782,O0050074,再生資源限制或禁止輸入輸出管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=O0050074
